TCGA-A2-A04Y	TCGA-A2-A0CQ	0.556180833333333
TCGA-A2-A0CP	TCGA-A2-A0CQ	0.481243333333333
TCGA-A2-A04N	TCGA-A2-A0CS	0.647051818181818
TCGA-A2-A04P	TCGA-A2-A0CS	0.58171
TCGA-A2-A04V	TCGA-A2-A0CS	0.59695
TCGA-A2-A04Y	TCGA-A2-A0CS	0.42904
TCGA-A2-A0CP	TCGA-A2-A0CS	0.624206923076923
TCGA-A2-A0CQ	TCGA-A2-A0CS	0.63034
TCGA-A1-A0SJ	TCGA-A2-A0CT	0.49588
TCGA-A1-A0SK	TCGA-A2-A0CT	0.48322
TCGA-A2-A04N	TCGA-A2-A0CT	0.379865
TCGA-A2-A04V	TCGA-A2-A0CT	0.431663333333333
TCGA-A2-A04Y	TCGA-A2-A0CT	0.348816666666667
TCGA-A2-A0CL	TCGA-A2-A0CT	0.361425
TCGA-A2-A0CP	TCGA-A2-A0CT	0.44811
TCGA-A2-A0CQ	TCGA-A2-A0CT	0.317525
TCGA-A2-A0CS	TCGA-A2-A0CT	0.37583
TCGA-A1-A0SJ	TCGA-A2-A0CU	0.540931818181818
TCGA-A2-A04N	TCGA-A2-A0CU	0.656173333333333
TCGA-A2-A04P	TCGA-A2-A0CU	0.46553
TCGA-A2-A04Q	TCGA-A2-A0CU	0.33202
TCGA-A2-A04V	TCGA-A2-A0CU	0.61994
TCGA-A2-A04Y	TCGA-A2-A0CU	0.46495
TCGA-A2-A0CP	TCGA-A2-A0CU	0.48715
TCGA-A2-A0CQ	TCGA-A2-A0CU	0.466092857142857
TCGA-A2-A0CS	TCGA-A2-A0CU	0.60752
TCGA-A2-A0CT	TCGA-A2-A0CU	0.489608
TCGA-A1-A0SJ	TCGA-A2-A0CV	0.66347
TCGA-A2-A04N	TCGA-A2-A0CV	0.541671111111111
TCGA-A2-A04V	TCGA-A2-A0CV	0.69171
TCGA-A2-A04Y	TCGA-A2-A0CV	0.62738
TCGA-A2-A0CP	TCGA-A2-A0CV	0.811718181818182
TCGA-A2-A0CQ	TCGA-A2-A0CV	0.60669
TCGA-A2-A0CS	TCGA-A2-A0CV	0.664113636363636
TCGA-A2-A0CT	TCGA-A2-A0CV	0.441446666666667
TCGA-A2-A0CU	TCGA-A2-A0CV	0.576995
TCGA-A1-A0SJ	TCGA-A2-A0CZ	0.30128
TCGA-A2-A04N	TCGA-A2-A0CZ	0.58401125
TCGA-A2-A04V	TCGA-A2-A0CZ	0.482175
TCGA-A2-A0CP	TCGA-A2-A0CZ	0.822613076923077
TCGA-A2-A0CQ	TCGA-A2-A0CZ	0.66866
TCGA-A2-A0CS	TCGA-A2-A0CZ	0.6740775
TCGA-A2-A0CT	TCGA-A2-A0CZ	0.318263333333333
TCGA-A2-A0CV	TCGA-A2-A0CZ	0.741008461538462
TCGA-A1-A0SK	TCGA-A2-A0D0	0.68709
TCGA-A1-A0SO	TCGA-A2-A0D0	0.701003333333333
TCGA-A2-A04P	TCGA-A2-A0D0	0.517824
TCGA-A2-A04Q	TCGA-A2-A0D0	0.591743333333333
TCGA-A2-A04V	TCGA-A2-A0D0	0.33183
TCGA-A2-A0CL	TCGA-A2-A0D0	0.531182
TCGA-A2-A0CM	TCGA-A2-A0D0	0.722571818181818
TCGA-A1-A0SK	TCGA-A2-A0D1	0.525537777777778
TCGA-A1-A0SO	TCGA-A2-A0D1	0.499926363636364
TCGA-A2-A04P	TCGA-A2-A0D1	0.471
TCGA-A2-A04Q	TCGA-A2-A0D1	0.537528
TCGA-A2-A04V	TCGA-A2-A0D1	0.432285
TCGA-A2-A04Y	TCGA-A2-A0D1	0.55409
TCGA-A2-A0CL	TCGA-A2-A0D1	0.5406
TCGA-A2-A0CM	TCGA-A2-A0D1	0.69492
TCGA-A2-A0CP	TCGA-A2-A0D1	0.39448
TCGA-A2-A0CQ	TCGA-A2-A0D1	0.38539
TCGA-A2-A0CS	TCGA-A2-A0D1	0.39291
TCGA-A2-A0D0	TCGA-A2-A0D1	0.569328
TCGA-A1-A0SK	TCGA-A2-A0D2	0.708922727272727
TCGA-A1-A0SO	TCGA-A2-A0D2	0.690709090909091
TCGA-A2-A04N	TCGA-A2-A0D2	0.42038
TCGA-A2-A04P	TCGA-A2-A0D2	0.518865714285714
TCGA-A2-A04Q	TCGA-A2-A0D2	0.616741666666667
TCGA-A2-A0CL	TCGA-A2-A0D2	0.567022
TCGA-A2-A0CM	TCGA-A2-A0D2	0.741496
TCGA-A2-A0D0	TCGA-A2-A0D2	0.79003
TCGA-A2-A0D1	TCGA-A2-A0D2	0.544734
TCGA-A1-A0SJ	TCGA-A2-A0D3	0.44116
TCGA-A2-A04N	TCGA-A2-A0D3	0.483083333333333
TCGA-A2-A04V	TCGA-A2-A0D3	0.722515
TCGA-A2-A04Y	TCGA-A2-A0D3	0.52396
TCGA-A2-A0CP	TCGA-A2-A0D3	0.66983
TCGA-A2-A0CQ	TCGA-A2-A0D3	0.595038571428571
TCGA-A2-A0CS	TCGA-A2-A0D3	0.623775555555556
TCGA-A2-A0CT	TCGA-A2-A0D3	0.33253
TCGA-A2-A0CU	TCGA-A2-A0D3	0.68774
TCGA-A2-A0CV	TCGA-A2-A0D3	0.805299166666667
TCGA-A2-A0CZ	TCGA-A2-A0D3	0.71512875
TCGA-A1-A0SJ	TCGA-A2-A0D4	0.646396666666667
TCGA-A1-A0SK	TCGA-A2-A0D4	0.545245
TCGA-A1-A0SO	TCGA-A2-A0D4	0.514475
TCGA-A2-A04P	TCGA-A2-A0D4	0.525365
TCGA-A2-A04Q	TCGA-A2-A0D4	0.68292
TCGA-A2-A04V	TCGA-A2-A0D4	0.4016875
TCGA-A2-A04Y	TCGA-A2-A0D4	0.41939125
TCGA-A2-A0CL	TCGA-A2-A0D4	0.3759225
TCGA-A2-A0CM	TCGA-A2-A0D4	0.594686666666667
TCGA-A2-A0CT	TCGA-A2-A0D4	0.56501
TCGA-A2-A0CU	TCGA-A2-A0D4	0.337845
TCGA-A2-A0D0	TCGA-A2-A0D4	0.56412
TCGA-A2-A0D1	TCGA-A2-A0D4	0.502214
TCGA-A2-A0D2	TCGA-A2-A0D4	0.636865
TCGA-A1-A0SJ	TCGA-A2-A0EO	0.2827875
TCGA-A2-A04N	TCGA-A2-A0EO	0.584001428571429
TCGA-A2-A04V	TCGA-A2-A0EO	0.601866
TCGA-A2-A0CP	TCGA-A2-A0EO	0.772440833333333
TCGA-A2-A0CQ	TCGA-A2-A0EO	0.484566
TCGA-A2-A0CS	TCGA-A2-A0EO	0.641975
TCGA-A2-A0CT	TCGA-A2-A0EO	0.329224
TCGA-A2-A0CU	TCGA-A2-A0EO	0.453478333333333
TCGA-A2-A0CV	TCGA-A2-A0EO	0.767564615384615
TCGA-A2-A0CZ	TCGA-A2-A0EO	0.7625425
TCGA-A2-A0D3	TCGA-A2-A0EO	0.715854444444444
TCGA-A1-A0SK	TCGA-A2-A0EQ	0.505157142857143
TCGA-A1-A0SO	TCGA-A2-A0EQ	0.584742
TCGA-A2-A04P	TCGA-A2-A0EQ	0.555375
TCGA-A2-A04Q	TCGA-A2-A0EQ	0.61073125
TCGA-A2-A04V	TCGA-A2-A0EQ	0.406773333333333
TCGA-A2-A04Y	TCGA-A2-A0EQ	0.32322
TCGA-A2-A0CL	TCGA-A2-A0EQ	0.543595
TCGA-A2-A0CM	TCGA-A2-A0EQ	0.585551428571429
TCGA-A2-A0CT	TCGA-A2-A0EQ	0.44448
TCGA-A2-A0D0	TCGA-A2-A0EQ	0.534903333333333
TCGA-A2-A0D1	TCGA-A2-A0EQ	0.591242222222222
TCGA-A2-A0D2	TCGA-A2-A0EQ	0.56744
TCGA-A2-A0D4	TCGA-A2-A0EQ	0.490702
TCGA-A1-A0SJ	TCGA-A2-A0ES	0.31137
TCGA-A2-A04N	TCGA-A2-A0ES	0.53616
TCGA-A2-A04P	TCGA-A2-A0ES	0.54169
TCGA-A2-A04V	TCGA-A2-A0ES	0.630965
TCGA-A2-A04Y	TCGA-A2-A0ES	0.483615
TCGA-A2-A0CP	TCGA-A2-A0ES	0.802871
TCGA-A2-A0CQ	TCGA-A2-A0ES	0.62193
TCGA-A2-A0CS	TCGA-A2-A0ES	0.704208571428572
TCGA-A2-A0CT	TCGA-A2-A0ES	0.61488
TCGA-A2-A0CU	TCGA-A2-A0ES	0.61958
TCGA-A2-A0CV	TCGA-A2-A0ES	0.815347692307692
TCGA-A2-A0CZ	TCGA-A2-A0ES	0.765261538461538
TCGA-A2-A0D3	TCGA-A2-A0ES	0.648977142857143
TCGA-A2-A0EO	TCGA-A2-A0ES	0.742830769230769
TCGA-A1-A0SJ	TCGA-A2-A0EU	0.32247
TCGA-A1-A0SK	TCGA-A2-A0EU	0.52195
TCGA-A2-A04N	TCGA-A2-A0EU	0.3602475
TCGA-A2-A04V	TCGA-A2-A0EU	0.5563275
TCGA-A2-A04Y	TCGA-A2-A0EU	0.43484
TCGA-A2-A0CL	TCGA-A2-A0EU	0.39737
TCGA-A2-A0CM	TCGA-A2-A0EU	0.57467
TCGA-A2-A0CP	TCGA-A2-A0EU	0.513383333333333
TCGA-A2-A0CQ	TCGA-A2-A0EU	0.34397
TCGA-A2-A0CS	TCGA-A2-A0EU	0.398718
TCGA-A2-A0CT	TCGA-A2-A0EU	0.419158571428571
TCGA-A2-A0CU	TCGA-A2-A0EU	0.46656
TCGA-A2-A0CV	TCGA-A2-A0EU	0.494213333333333
TCGA-A2-A0CZ	TCGA-A2-A0EU	0.43427
TCGA-A2-A0D3	TCGA-A2-A0EU	0.4433575
TCGA-A2-A0D4	TCGA-A2-A0EU	0.30385
TCGA-A2-A0EO	TCGA-A2-A0EU	0.45088
TCGA-A2-A0ES	TCGA-A2-A0EU	0.506732
TCGA-A1-A0SJ	TCGA-A2-A0EV	0.360433333333333
TCGA-A1-A0SK	TCGA-A2-A0EV	0.3688
TCGA-A2-A04N	TCGA-A2-A0EV	0.419934
TCGA-A2-A04P	TCGA-A2-A0EV	0.52763
TCGA-A2-A04V	TCGA-A2-A0EV	0.64703
TCGA-A2-A04Y	TCGA-A2-A0EV	0.49184
TCGA-A2-A0CL	TCGA-A2-A0EV	0.19863
TCGA-A2-A0CP	TCGA-A2-A0EV	0.424496666666667
TCGA-A2-A0CQ	TCGA-A2-A0EV	0.76684
TCGA-A2-A0CS	TCGA-A2-A0EV	0.422785714285714
TCGA-A2-A0CT	TCGA-A2-A0EV	0.280755
TCGA-A2-A0CU	TCGA-A2-A0EV	0.527105
TCGA-A2-A0CV	TCGA-A2-A0EV	0.541131666666667
TCGA-A2-A0CZ	TCGA-A2-A0EV	0.478815
TCGA-A2-A0D3	TCGA-A2-A0EV	0.63664
TCGA-A2-A0D4	TCGA-A2-A0EV	0.42627
TCGA-A2-A0EO	TCGA-A2-A0EV	0.505158333333333
TCGA-A2-A0EQ	TCGA-A2-A0EV	0.4083
TCGA-A2-A0ES	TCGA-A2-A0EV	0.397121428571429
TCGA-A2-A0EU	TCGA-A2-A0EV	0.43553
TCGA-A1-A0SJ	TCGA-A2-A0EW	0.416083333333333
TCGA-A2-A04N	TCGA-A2-A0EW	0.604906666666667
TCGA-A2-A04P	TCGA-A2-A0EW	0.42496
TCGA-A2-A04V	TCGA-A2-A0EW	0.4350675
TCGA-A2-A0CP	TCGA-A2-A0EW	0.739083636363636
TCGA-A2-A0CQ	TCGA-A2-A0EW	0.522753333333333
TCGA-A2-A0CS	TCGA-A2-A0EW	0.79556
TCGA-A2-A0CT	TCGA-A2-A0EW	0.42767
TCGA-A2-A0CU	TCGA-A2-A0EW	0.526362
TCGA-A2-A0CV	TCGA-A2-A0EW	0.740391
TCGA-A2-A0CZ	TCGA-A2-A0EW	0.740346666666667
TCGA-A2-A0D3	TCGA-A2-A0EW	0.636931666666667
TCGA-A2-A0EO	TCGA-A2-A0EW	0.712715
TCGA-A2-A0ES	TCGA-A2-A0EW	0.7692575
TCGA-A2-A0EU	TCGA-A2-A0EW	0.4934525
TCGA-A2-A0EV	TCGA-A2-A0EW	0.63326
TCGA-A1-A0SJ	TCGA-A2-A0EX	0.54721
TCGA-A2-A04N	TCGA-A2-A0EX	0.515642857142857
TCGA-A2-A04V	TCGA-A2-A0EX	0.6881
TCGA-A2-A04Y	TCGA-A2-A0EX	0.46574
TCGA-A2-A0CP	TCGA-A2-A0EX	0.756320909090909
TCGA-A2-A0CQ	TCGA-A2-A0EX	0.52919
TCGA-A2-A0CS	TCGA-A2-A0EX	0.549494
TCGA-A2-A0CT	TCGA-A2-A0EX	0.399765
TCGA-A2-A0CU	TCGA-A2-A0EX	0.422895
TCGA-A2-A0CV	TCGA-A2-A0EX	0.791242727272727
TCGA-A2-A0CZ	TCGA-A2-A0EX	0.754142307692308
TCGA-A2-A0D3	TCGA-A2-A0EX	0.690026363636364
TCGA-A2-A0EO	TCGA-A2-A0EX	0.774923076923077
TCGA-A2-A0ES	TCGA-A2-A0EX	0.76041
TCGA-A2-A0EU	TCGA-A2-A0EX	0.39035
TCGA-A2-A0EV	TCGA-A2-A0EX	0.47293
TCGA-A2-A0EW	TCGA-A2-A0EX	0.70498
TCGA-A1-A0SJ	TCGA-A2-A0EY	0.16436
TCGA-A1-A0SK	TCGA-A2-A0EY	0.52165
TCGA-A1-A0SO	TCGA-A2-A0EY	0.546555
TCGA-A2-A04P	TCGA-A2-A0EY	0.411585
TCGA-A2-A04Q	TCGA-A2-A0EY	0.50482
TCGA-A2-A04V	TCGA-A2-A0EY	0.41638
TCGA-A2-A04Y	TCGA-A2-A0EY	0.3726525
TCGA-A2-A0CL	TCGA-A2-A0EY	0.50031
TCGA-A2-A0CM	TCGA-A2-A0EY	0.58505
TCGA-A2-A0CP	TCGA-A2-A0EY	0.3873325
TCGA-A2-A0CQ	TCGA-A2-A0EY	0.38442
TCGA-A2-A0CS	TCGA-A2-A0EY	0.41741
TCGA-A2-A0CT	TCGA-A2-A0EY	0.35427
TCGA-A2-A0CU	TCGA-A2-A0EY	0.474355
TCGA-A2-A0CV	TCGA-A2-A0EY	0.410433333333333
TCGA-A2-A0CZ	TCGA-A2-A0EY	0.59982
TCGA-A2-A0D0	TCGA-A2-A0EY	0.62929
TCGA-A2-A0D1	TCGA-A2-A0EY	0.391992
TCGA-A2-A0D2	TCGA-A2-A0EY	0.4815
TCGA-A2-A0D3	TCGA-A2-A0EY	0.32626
TCGA-A2-A0EO	TCGA-A2-A0EY	0.389795
TCGA-A2-A0EQ	TCGA-A2-A0EY	0.429382857142857
TCGA-A2-A0ES	TCGA-A2-A0EY	0.49698
TCGA-A2-A0EU	TCGA-A2-A0EY	0.33814
TCGA-A2-A0EV	TCGA-A2-A0EY	0.512345
TCGA-A2-A0EW	TCGA-A2-A0EY	0.63451
TCGA-A2-A0EX	TCGA-A2-A0EY	0.46828
TCGA-A1-A0SJ	TCGA-A2-A0ST	0.393132
TCGA-A1-A0SK	TCGA-A2-A0ST	0.56106
TCGA-A1-A0SO	TCGA-A2-A0ST	0.49858
TCGA-A2-A04P	TCGA-A2-A0ST	0.4888825
TCGA-A2-A04Q	TCGA-A2-A0ST	0.615256666666667
TCGA-A2-A0CL	TCGA-A2-A0ST	0.533502
TCGA-A2-A0CM	TCGA-A2-A0ST	0.568372
TCGA-A2-A0CT	TCGA-A2-A0ST	0.35084
TCGA-A2-A0D0	TCGA-A2-A0ST	0.5929475
TCGA-A2-A0D1	TCGA-A2-A0ST	0.41315
TCGA-A2-A0D2	TCGA-A2-A0ST	0.571583
TCGA-A2-A0EQ	TCGA-A2-A0ST	0.5698725
TCGA-A2-A0EU	TCGA-A2-A0ST	0.57993
TCGA-A2-A0EY	TCGA-A2-A0ST	0.524975
TCGA-A1-A0SJ	TCGA-A2-A0SU	0.343166666666667
TCGA-A1-A0SK	TCGA-A2-A0SU	0.56122
TCGA-A1-A0SO	TCGA-A2-A0SU	0.33702
TCGA-A2-A04N	TCGA-A2-A0SU	0.65544
TCGA-A2-A04P	TCGA-A2-A0SU	0.38761
TCGA-A2-A04V	TCGA-A2-A0SU	0.557708333333333
TCGA-A2-A04Y	TCGA-A2-A0SU	0.52064
TCGA-A2-A0CP	TCGA-A2-A0SU	0.586301428571429
TCGA-A2-A0CQ	TCGA-A2-A0SU	0.68086
TCGA-A2-A0CS	TCGA-A2-A0SU	0.538903333333333
TCGA-A2-A0CT	TCGA-A2-A0SU	0.680565
TCGA-A2-A0CU	TCGA-A2-A0SU	0.5672725
TCGA-A2-A0CV	TCGA-A2-A0SU	0.540536
TCGA-A2-A0CZ	TCGA-A2-A0SU	0.639498
TCGA-A2-A0D3	TCGA-A2-A0SU	0.545483333333333
TCGA-A2-A0D4	TCGA-A2-A0SU	0.39089
TCGA-A2-A0EO	TCGA-A2-A0SU	0.650547142857143
TCGA-A2-A0ES	TCGA-A2-A0SU	0.627362222222222
TCGA-A2-A0EU	TCGA-A2-A0SU	0.716683333333333
TCGA-A2-A0EV	TCGA-A2-A0SU	0.69138
TCGA-A2-A0EW	TCGA-A2-A0SU	0.613344
TCGA-A2-A0EX	TCGA-A2-A0SU	0.554636
TCGA-A1-A0SJ	TCGA-A2-A0SV	0.30555
TCGA-A1-A0SK	TCGA-A2-A0SV	0.5059325
TCGA-A1-A0SO	TCGA-A2-A0SV	0.607015
TCGA-A2-A04P	TCGA-A2-A0SV	0.50037
TCGA-A2-A04Q	TCGA-A2-A0SV	0.63063
TCGA-A2-A04V	TCGA-A2-A0SV	0.315395
TCGA-A2-A04Y	TCGA-A2-A0SV	0.51082
TCGA-A2-A0CL	TCGA-A2-A0SV	0.454238571428572
TCGA-A2-A0CM	TCGA-A2-A0SV	0.541173
TCGA-A2-A0CS	TCGA-A2-A0SV	0.72515
TCGA-A2-A0CU	TCGA-A2-A0SV	0.36326
TCGA-A2-A0D0	TCGA-A2-A0SV	0.59038125
TCGA-A2-A0D1	TCGA-A2-A0SV	0.82923
TCGA-A2-A0D2	TCGA-A2-A0SV	0.531816
TCGA-A2-A0D4	TCGA-A2-A0SV	0.515868
TCGA-A2-A0EQ	TCGA-A2-A0SV	0.451745
TCGA-A2-A0EY	TCGA-A2-A0SV	0.49169
TCGA-A2-A0ST	TCGA-A2-A0SV	0.59808
TCGA-A1-A0SJ	TCGA-A2-A0SW	0.45043
TCGA-A1-A0SO	TCGA-A2-A0SW	0.467715
TCGA-A2-A04P	TCGA-A2-A0SW	0.437765
TCGA-A2-A04Q	TCGA-A2-A0SW	0.58276
TCGA-A2-A04V	TCGA-A2-A0SW	0.26328
TCGA-A2-A0CL	TCGA-A2-A0SW	0.52515
TCGA-A2-A0CM	TCGA-A2-A0SW	0.553978571428571
TCGA-A2-A0CQ	TCGA-A2-A0SW	0.36725
TCGA-A2-A0CU	TCGA-A2-A0SW	0.35882
TCGA-A2-A0CV	TCGA-A2-A0SW	0.50657
TCGA-A2-A0D0	TCGA-A2-A0SW	0.5606275
TCGA-A2-A0D1	TCGA-A2-A0SW	0.513703333333333
TCGA-A2-A0D2	TCGA-A2-A0SW	0.395255
TCGA-A2-A0D4	TCGA-A2-A0SW	0.494273333333333
TCGA-A2-A0EQ	TCGA-A2-A0SW	0.51282
TCGA-A2-A0EU	TCGA-A2-A0SW	0.69277
TCGA-A2-A0EY	TCGA-A2-A0SW	0.427625
TCGA-A2-A0ST	TCGA-A2-A0SW	0.56448
TCGA-A2-A0SV	TCGA-A2-A0SW	0.540092857142857
TCGA-A1-A0SJ	TCGA-A2-A0SX	0.1645
TCGA-A1-A0SK	TCGA-A2-A0SX	0.582178888888889
TCGA-A1-A0SO	TCGA-A2-A0SX	0.516536666666667
TCGA-A2-A04P	TCGA-A2-A0SX	0.541543333333333
TCGA-A2-A04Q	TCGA-A2-A0SX	0.544133333333333
TCGA-A2-A04V	TCGA-A2-A0SX	0.35401
TCGA-A2-A0CL	TCGA-A2-A0SX	0.50331
TCGA-A2-A0CM	TCGA-A2-A0SX	0.632235
TCGA-A2-A0CT	TCGA-A2-A0SX	0.3925
TCGA-A2-A0CV	TCGA-A2-A0SX	0.47265
TCGA-A2-A0D0	TCGA-A2-A0SX	0.547095555555556
TCGA-A2-A0D1	TCGA-A2-A0SX	0.6075
TCGA-A2-A0D2	TCGA-A2-A0SX	0.572984285714286
TCGA-A2-A0D4	TCGA-A2-A0SX	0.431375
TCGA-A2-A0EO	TCGA-A2-A0SX	0.44903
TCGA-A2-A0EQ	TCGA-A2-A0SX	0.732753333333333
TCGA-A2-A0ES	TCGA-A2-A0SX	0.480845
TCGA-A2-A0EU	TCGA-A2-A0SX	0.546505
TCGA-A2-A0EV	TCGA-A2-A0SX	0.401065
TCGA-A2-A0EY	TCGA-A2-A0SX	0.5392
TCGA-A2-A0ST	TCGA-A2-A0SX	0.6266
TCGA-A2-A0SV	TCGA-A2-A0SX	0.458107142857143
TCGA-A2-A0SW	TCGA-A2-A0SX	0.693795
TCGA-A1-A0SK	TCGA-A2-A0T0	0.63163
TCGA-A1-A0SO	TCGA-A2-A0T0	0.623947777777778
TCGA-A2-A04P	TCGA-A2-A0T0	0.473934
TCGA-A2-A04Q	TCGA-A2-A0T0	0.541421111111111
TCGA-A2-A04V	TCGA-A2-A0T0	0.23535
TCGA-A2-A04Y	TCGA-A2-A0T0	0.51598
TCGA-A2-A0CL	TCGA-A2-A0T0	0.43877
TCGA-A2-A0CM	TCGA-A2-A0T0	0.576376666666667
TCGA-A2-A0CT	TCGA-A2-A0T0	0.47567
TCGA-A2-A0D0	TCGA-A2-A0T0	0.602637777777778
TCGA-A2-A0D1	TCGA-A2-A0T0	0.514635
TCGA-A2-A0D2	TCGA-A2-A0T0	0.592987
TCGA-A2-A0D4	TCGA-A2-A0T0	0.55549
TCGA-A2-A0EQ	TCGA-A2-A0T0	0.51582625
TCGA-A2-A0EY	TCGA-A2-A0T0	0.482335
TCGA-A2-A0ST	TCGA-A2-A0T0	0.347345
TCGA-A2-A0SV	TCGA-A2-A0T0	0.542696
TCGA-A2-A0SW	TCGA-A2-A0T0	0.4960525
TCGA-A2-A0SX	TCGA-A2-A0T0	0.3916
TCGA-A1-A0SJ	TCGA-A2-A0T1	0.65859
TCGA-A1-A0SK	TCGA-A2-A0T1	0.724575
TCGA-A1-A0SO	TCGA-A2-A0T1	0.53995
TCGA-A2-A04N	TCGA-A2-A0T1	0.630995
TCGA-A2-A04P	TCGA-A2-A0T1	0.45931
TCGA-A2-A04Q	TCGA-A2-A0T1	0.632664
TCGA-A2-A04V	TCGA-A2-A0T1	0.4691775
TCGA-A2-A04Y	TCGA-A2-A0T1	0.4362975
TCGA-A2-A0CL	TCGA-A2-A0T1	0.520268333333333
TCGA-A2-A0CM	TCGA-A2-A0T1	0.32226
TCGA-A2-A0CS	TCGA-A2-A0T1	0.5519
TCGA-A2-A0CT	TCGA-A2-A0T1	0.58425
TCGA-A2-A0CZ	TCGA-A2-A0T1	0.33373
TCGA-A2-A0D0	TCGA-A2-A0T1	0.626263333333333
TCGA-A2-A0D1	TCGA-A2-A0T1	0.597948
TCGA-A2-A0D2	TCGA-A2-A0T1	0.52718
TCGA-A2-A0D4	TCGA-A2-A0T1	0.546665
TCGA-A2-A0EQ	TCGA-A2-A0T1	0.57742
TCGA-A2-A0EW	TCGA-A2-A0T1	0.49397
TCGA-A2-A0EY	TCGA-A2-A0T1	0.367495
TCGA-A2-A0ST	TCGA-A2-A0T1	0.565225
TCGA-A2-A0SU	TCGA-A2-A0T1	0.42099
TCGA-A2-A0SV	TCGA-A2-A0T1	0.44724
TCGA-A2-A0SW	TCGA-A2-A0T1	0.48191
TCGA-A2-A0SX	TCGA-A2-A0T1	0.464446666666667
TCGA-A2-A0T0	TCGA-A2-A0T1	0.496688571428571
TCGA-A1-A0SK	TCGA-A2-A0T2	0.621303333333333
TCGA-A1-A0SO	TCGA-A2-A0T2	0.387166666666667
TCGA-A2-A04P	TCGA-A2-A0T2	0.513575
TCGA-A2-A04Q	TCGA-A2-A0T2	0.75243
TCGA-A2-A04V	TCGA-A2-A0T2	0.28147
TCGA-A2-A04Y	TCGA-A2-A0T2	0.409864
TCGA-A2-A0CL	TCGA-A2-A0T2	0.47739
TCGA-A2-A0CM	TCGA-A2-A0T2	0.624252
TCGA-A2-A0CQ	TCGA-A2-A0T2	0.25983
TCGA-A2-A0CS	TCGA-A2-A0T2	0.472976666666667
TCGA-A2-A0CT	TCGA-A2-A0T2	0.41972
TCGA-A2-A0CV	TCGA-A2-A0T2	0.37152
TCGA-A2-A0CZ	TCGA-A2-A0T2	0.33477
TCGA-A2-A0D0	TCGA-A2-A0T2	0.492955
TCGA-A2-A0D1	TCGA-A2-A0T2	0.4409525
TCGA-A2-A0D2	TCGA-A2-A0T2	0.33085
TCGA-A2-A0D3	TCGA-A2-A0T2	0.40595
TCGA-A2-A0D4	TCGA-A2-A0T2	0.464425
TCGA-A2-A0EO	TCGA-A2-A0T2	0.445
TCGA-A2-A0EQ	TCGA-A2-A0T2	0.594593333333333
TCGA-A2-A0ES	TCGA-A2-A0T2	0.37379
TCGA-A2-A0EW	TCGA-A2-A0T2	0.38539
TCGA-A2-A0EX	TCGA-A2-A0T2	0.35269
TCGA-A2-A0EY	TCGA-A2-A0T2	0.37177
